course_name,course_type,course_credit_hours,course_days_of_the_week,course_start_time,course_end_time,course_instructor,course_location,course_max_enroll,course_enrolled,course_remained,course_department,course_start_date,course_end_date,semester,course_crn,course_level,course_section,short_name,full_name,description,raw_precoreqs,offer_frequency,prerequisites,corequisites,school
THE MULTIMEDIA CENTURY,LEC,4,MR,10:10AM,12:00PM,Century,,40,40,0,ARTS,2021-08-28,2021-12-30,FALL 2021,52695,2540,01,ARTS-2540,The Multimedia Century,"This course will survey the history and theory of the diverse artistic practices of the twentieth century in relation to the development of the mass media and new technologies. Topics will include the Bauhaus, Surrealism, Pop Art, and Postmodernism and will span a spectrum of media from the more traditional, such as painting and photography, to electronic and new media, such as video and digital arts.",,Fall and spring terms annually.,[],[],"Humanities, Arts and Social Sciences"
SOUND RECORDING & PROD I,,4,MR,12:20PM,2:10PM,Rice,,4,4,0,ARTS,2021-08-28,2021-12-30,FALL 2021,54264,2700,01,ARTS-2700,Sound Recording and Production I,"An introductory studio course covering the principles of critical listening, psychoacoustics, the art of music recording, and the basic use of digital equipment for music production and post-production. Hands-on assignments in a professional sound facility will be combined with readings and historical examples drawing on popular and experimental styles.",,Fall and spring terms annually.,[],[],"Humanities, Arts and Social Sciences"
SOUND RECORDING & PROD I,,4,W,4:45PM,6:35PM,Rice,,4,4,0,ARTS,2021-08-28,2021-12-30,FALL 2021,54264,2700,01,ARTS-2700,Sound Recording and Production I,"An introductory studio course covering the principles of critical listening, psychoacoustics, the art of music recording, and the basic use of digital equipment for music production and post-production. Hands-on assignments in a professional sound facility will be combined with readings and historical examples drawing on popular and experimental styles.",,Fall and spring terms annually.,[],[],"Humanities, Arts and Social Sciences"
SOUND RECORDING & PRODUCTION I,,4,MR,12:20PM,2:10PM,Rice,,4,4,0,ARTS,2021-08-28,2021-12-30,FALL 2021,54265,2700,02,ARTS-2700,Sound Recording and Production I,"An introductory studio course covering the principles of critical listening, psychoacoustics, the art of music recording, and the basic use of digital equipment for music production and post-production. Hands-on assignments in a professional sound facility will be combined with readings and historical examples drawing on popular and experimental styles.",,Fall and spring terms annually.,[],[],"Humanities, Arts and Social Sciences"
SOUND RECORDING & PRODUCTION I,,4,W,6:55PM,8:45PM,Rice,,4,4,0,ARTS,2021-08-28,2021-12-30,FALL 2021,54265,2700,02,ARTS-2700,Sound Recording and Production I,"An introductory studio course covering the principles of critical listening, psychoacoustics, the art of music recording, and the basic use of digital equipment for music production and post-production. Hands-on assignments in a professional sound facility will be combined with readings and historical examples drawing on popular and experimental styles.",,Fall and spring terms annually.,[],[],"Humanities, Arts and Social Sciences"
SOUND RECORDING & PROD I,,4,MR,12:20PM,2:10PM,Rice,,4,4,0,ARTS,2021-08-28,2021-12-30,FALL 2021,54266,2700,03,ARTS-2700,Sound Recording and Production I,"An introductory studio course covering the principles of critical listening, psychoacoustics, the art of music recording, and the basic use of digital equipment for music production and post-production. Hands-on assignments in a professional sound facility will be combined with readings and historical examples drawing on popular and experimental styles.",,Fall and spring terms annually.,[],[],"Humanities, Arts and Social Sciences"
SOUND RECORDING & PROD I,,4,W,9:05PM,10:55PM,Rice,,4,4,0,ARTS,2021-08-28,2021-12-30,FALL 2021,54266,2700,03,ARTS-2700,Sound Recording and Production I,"An introductory studio course covering the principles of critical listening, psychoacoustics, the art of music recording, and the basic use of digital equipment for music production and post-production. Hands-on assignments in a professional sound facility will be combined with readings and historical examples drawing on popular and experimental styles.",,Fall and spring terms annually.,[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS: VIOLIN,,1,,,,Morey/Fisher-Loc,,10,3,7,ARTS,2021-08-28,2021-12-30,FALL 2021,54432,2750,01,ARTS-2750,Private Music Lessons,Private applied music lessons provide weekly instruction in instrumental and vocal performance. The goal of this class is to develop the student's musical ability relative to capacity and interest. A supplementary lesson fee is charged.,"Students may begin lessons at any level of ability, but auditions may be required where demand for a particular instrument exceeds class capacity.","Fall, spring, and summer terms annually.",[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS: VIOLA,,1,,,,Morey/Fisher-Loc,,10,0,10,ARTS,2021-08-28,2021-12-30,FALL 2021,54433,2750,02,ARTS-2750,Private Music Lessons,Private applied music lessons provide weekly instruction in instrumental and vocal performance. The goal of this class is to develop the student's musical ability relative to capacity and interest. A supplementary lesson fee is charged.,"Students may begin lessons at any level of ability, but auditions may be required where demand for a particular instrument exceeds class capacity.","Fall, spring, and summer terms annually.",[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS: CELLO,,1,,,,Harwood/Fisher-Loc,,10,1,9,ARTS,2021-08-28,2021-12-30,FALL 2021,54434,2750,03,ARTS-2750,Private Music Lessons,Private applied music lessons provide weekly instruction in instrumental and vocal performance. The goal of this class is to develop the student's musical ability relative to capacity and interest. A supplementary lesson fee is charged.,"Students may begin lessons at any level of ability, but auditions may be required where demand for a particular instrument exceeds class capacity.","Fall, spring, and summer terms annually.",[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS: BASS,,1,,,,O'Connell/Fisher-Loc,,10,0,10,ARTS,2021-08-28,2021-12-30,FALL 2021,54435,2750,04,ARTS-2750,Private Music Lessons,Private applied music lessons provide weekly instruction in instrumental and vocal performance. The goal of this class is to develop the student's musical ability relative to capacity and interest. A supplementary lesson fee is charged.,"Students may begin lessons at any level of ability, but auditions may be required where demand for a particular instrument exceeds class capacity.","Fall, spring, and summer terms annually.",[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS: FLUTE,,1,,,,Gerbino/Fisher-Loc,,10,1,9,ARTS,2021-08-28,2021-12-30,FALL 2021,54436,2750,05,ARTS-2750,Private Music Lessons,Private applied music lessons provide weekly instruction in instrumental and vocal performance. The goal of this class is to develop the student's musical ability relative to capacity and interest. A supplementary lesson fee is charged.,"Students may begin lessons at any level of ability, but auditions may be required where demand for a particular instrument exceeds class capacity.","Fall, spring, and summer terms annually.",[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS: OBOE,,1,,,,Gerbino/Fisher-Loc,,10,0,10,ARTS,2021-08-28,2021-12-30,FALL 2021,54437,2750,06,ARTS-2750,Private Music Lessons,Private applied music lessons provide weekly instruction in instrumental and vocal performance. The goal of this class is to develop the student's musical ability relative to capacity and interest. A supplementary lesson fee is charged.,"Students may begin lessons at any level of ability, but auditions may be required where demand for a particular instrument exceeds class capacity.","Fall, spring, and summer terms annually.",[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS:CLARINET,,1,,,,Gerbino/Fisher-Loc,,10,1,9,ARTS,2021-08-28,2021-12-30,FALL 2021,54438,2750,07,ARTS-2750,Private Music Lessons,Private applied music lessons provide weekly instruction in instrumental and vocal performance. The goal of this class is to develop the student's musical ability relative to capacity and interest. A supplementary lesson fee is charged.,"Students may begin lessons at any level of ability, but auditions may be required where demand for a particular instrument exceeds class capacity.","Fall, spring, and summer terms annually.",[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS:BASSOON,,1,,,,Gerbino/Fisher-Loc,,10,0,10,ARTS,2021-08-28,2021-12-30,FALL 2021,54439,2750,08,ARTS-2750,Private Music Lessons,Private applied music lessons provide weekly instruction in instrumental and vocal performance. The goal of this class is to develop the student's musical ability relative to capacity and interest. A supplementary lesson fee is charged.,"Students may begin lessons at any level of ability, but auditions may be required where demand for a particular instrument exceeds class capacity.","Fall, spring, and summer terms annually.",[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS: SAX,,1,,,,Gerbino/Fisher-Loc,,10,1,9,ARTS,2021-08-28,2021-12-30,FALL 2021,54440,2750,09,ARTS-2750,Private Music Lessons,Private applied music lessons provide weekly instruction in instrumental and vocal performance. The goal of this class is to develop the student's musical ability relative to capacity and interest. A supplementary lesson fee is charged.,"Students may begin lessons at any level of ability, but auditions may be required where demand for a particular instrument exceeds class capacity.","Fall, spring, and summer terms annually.",[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS: HARP,,1,,,,Caldicott/Fisher-Loc,,10,0,10,ARTS,2021-08-28,2021-12-30,FALL 2021,54442,2750,10,ARTS-2750,Private Music Lessons,Private applied music lessons provide weekly instruction in instrumental and vocal performance. The goal of this class is to develop the student's musical ability relative to capacity and interest. A supplementary lesson fee is charged.,"Students may begin lessons at any level of ability, but auditions may be required where demand for a particular instrument exceeds class capacity.","Fall, spring, and summer terms annually.",[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS:PERCUSS,,1,,,,Francis/Fisher-Loc,,10,1,9,ARTS,2021-08-28,2021-12-30,FALL 2021,54443,2750,11,ARTS-2750,Private Music Lessons,Private applied music lessons provide weekly instruction in instrumental and vocal performance. The goal of this class is to develop the student's musical ability relative to capacity and interest. A supplementary lesson fee is charged.,"Students may begin lessons at any level of ability, but auditions may be required where demand for a particular instrument exceeds class capacity.","Fall, spring, and summer terms annually.",[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS: TRUMPET,,1,,,,Williams/Fisher-Loc,,10,2,8,ARTS,2021-08-28,2021-12-30,FALL 2021,54444,2750,12,ARTS-2750,Private Music Lessons,Private applied music lessons provide weekly instruction in instrumental and vocal performance. The goal of this class is to develop the student's musical ability relative to capacity and interest. A supplementary lesson fee is charged.,"Students may begin lessons at any level of ability, but auditions may be required where demand for a particular instrument exceeds class capacity.","Fall, spring, and summer terms annually.",[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS: VOICE,,1,,,,Harrigan/Fisher-Loc,,10,3,7,ARTS,2021-08-28,2021-12-30,FALL 2021,54445,2750,13,ARTS-2750,Private Music Lessons,Private applied music lessons provide weekly instruction in instrumental and vocal performance. The goal of this class is to develop the student's musical ability relative to capacity and interest. A supplementary lesson fee is charged.,"Students may begin lessons at any level of ability, but auditions may be required where demand for a particular instrument exceeds class capacity.","Fall, spring, and summer terms annually.",[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS: PIANO,,1,,,,Nanou/Fisher-Loc,,10,4,6,ARTS,2021-08-28,2021-12-30,FALL 2021,54446,2750,14,ARTS-2750,Private Music Lessons,Private applied music lessons provide weekly instruction in instrumental and vocal performance. The goal of this class is to develop the student's musical ability relative to capacity and interest. A supplementary lesson fee is charged.,"Students may begin lessons at any level of ability, but auditions may be required where demand for a particular instrument exceeds class capacity.","Fall, spring, and summer terms annually.",[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS: PIANO,,1,,,,Yura/Fisher-Loc,,10,4,6,ARTS,2021-08-28,2021-12-30,FALL 2021,54447,2750,15,ARTS-2750,Private Music Lessons,Private applied music lessons provide weekly instruction in instrumental and vocal performance. The goal of this class is to develop the student's musical ability relative to capacity and interest. A supplementary lesson fee is charged.,"Students may begin lessons at any level of ability, but auditions may be required where demand for a particular instrument exceeds class capacity.","Fall, spring, and summer terms annually.",[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS: PIANO,,1,,,,Tu/Fisher-Loc,,10,5,5,ARTS,2021-08-28,2021-12-30,FALL 2021,54448,2750,16,ARTS-2750,Private Music Lessons,Private applied music lessons provide weekly instruction in instrumental and vocal performance. The goal of this class is to develop the student's musical ability relative to capacity and interest. A supplementary lesson fee is charged.,"Students may begin lessons at any level of ability, but auditions may be required where demand for a particular instrument exceeds class capacity.","Fall, spring, and summer terms annually.",[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSON: TROMBONE,,1,,,,Olencki/Fisher-Loc,,10,0,10,ARTS,2021-08-28,2021-12-30,FALL 2021,54680,2750,17,ARTS-2750,Private Music Lessons,Private applied music lessons provide weekly instruction in instrumental and vocal performance. The goal of this class is to develop the student's musical ability relative to capacity and interest. A supplementary lesson fee is charged.,"Students may begin lessons at any level of ability, but auditions may be required where demand for a particular instrument exceeds class capacity.","Fall, spring, and summer terms annually.",[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS: TUBA,,1,,,,Olencki/Fisher-Loc,,10,1,9,ARTS,2021-08-28,2021-12-30,FALL 2021,54681,2750,18,ARTS-2750,Private Music Lessons,Private applied music lessons provide weekly instruction in instrumental and vocal performance. The goal of this class is to develop the student's musical ability relative to capacity and interest. A supplementary lesson fee is charged.,"Students may begin lessons at any level of ability, but auditions may be required where demand for a particular instrument exceeds class capacity.","Fall, spring, and summer terms annually.",[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS: GUITAR,,1,,,,Quigley/Fisher-Loc,,10,4,6,ARTS,2021-08-28,2021-12-30,FALL 2021,54683,2750,19,ARTS-2750,Private Music Lessons,Private applied music lessons provide weekly instruction in instrumental and vocal performance. The goal of this class is to develop the student's musical ability relative to capacity and interest. A supplementary lesson fee is charged.,"Students may begin lessons at any level of ability, but auditions may be required where demand for a particular instrument exceeds class capacity.","Fall, spring, and summer terms annually.",[],[],"Humanities, Arts and Social Sciences"
MUSIC LESSONS: EUPHONIUM,,1,,,,Olencki/Fisher-Loc,,10,0,10,ARTS,2021-08-28,2021-12-30,FALL 2021,54684,2750,20,ARTS-2750,Private Music Lessons,Private applied music lessons provide weekly instruction in instrumental and vocal performance. The goal of this class is to develop the student's musical ability relative to capacity and interest. A supplementary lesson fee is charged.,"Students may begin lessons at any level of ability, but auditions may be required where demand for a particular instrument exceeds class capacity.","Fall, spring, and summer terms annually.",[],[],"Humanities, Arts and Social Sciences"
MUSIC LESSONS: JAZZ IMPROV,,1,,,,Steckler/Fisher-Loc,,10,1,9,ARTS,2021-08-28,2021-12-30,FALL 2021,54686,2750,21,ARTS-2750,Private Music Lessons,Private applied music lessons provide weekly instruction in instrumental and vocal performance. The goal of this class is to develop the student's musical ability relative to capacity and interest. A supplementary lesson fee is charged.,"Students may begin lessons at any level of ability, but auditions may be required where demand for a particular instrument exceeds class capacity.","Fall, spring, and summer terms annually.",[],[],"Humanities, Arts and Social Sciences"
MUSIC LESSONS: JAZZ SAX,,1,,,,Steckler/Fisher-Loc,,10,0,10,ARTS,2021-08-28,2021-12-30,FALL 2021,54687,2750,22,ARTS-2750,Private Music Lessons,Private applied music lessons provide weekly instruction in instrumental and vocal performance. The goal of this class is to develop the student's musical ability relative to capacity and interest. A supplementary lesson fee is charged.,"Students may begin lessons at any level of ability, but auditions may be required where demand for a particular instrument exceeds class capacity.","Fall, spring, and summer terms annually.",[],[],"Humanities, Arts and Social Sciences"
ART OF SONGWRITING,LAB,4,MR,2:30PM,4:20PM,Rice,,19,0,19,ARTS,2021-08-28,2021-12-30,FALL 2021,54691,2960,01,ARTS-2960,Topics in the Arts,Experimental courses offered for one or two semesters.,,Variable.,[],[],"Humanities, Arts and Social Sciences"
DESIGNING MUSICAL GAMES,STU,4,MR,12:20PM,2:10PM,Hamilton,,19,0,19,ARTS,2021-08-28,2021-12-30,FALL 2021,54692,2961,01,ARTS-2961,,,,,,,"Humanities, Arts and Social Sciences"
HISTORY OF HIP-HOP,LEC,4,TF,2:30PM,4:20PM,Fisher-Loc,,19,0,19,ARTS,2021-08-28,2021-12-30,FALL 2021,54693,2962,01,ARTS-2962,,,,,,,"Humanities, Arts and Social Sciences"
RETHINKING DOCUMENTARY: VIDEO,,4,MR,4:45PM,6:35PM,Miller,,9,0,9,ARTS,2021-08-28,2021-12-30,FALL 2021,54267,4040,01,ARTS-4040,Rethinking Documentary: Video Production,"This is a production course investigating non-traditional approaches to documentary or non-fiction film/video. Taking a broad look at what defines ""documentary"" media, this course will incorporate criticism with production. Students will produce a range of video works questioning conventional documentary styles, using radical and interventionist techniques. Students will study traditional documentary works including ethnographic films, cinema verité, propaganda films, ""home movies,"" reality TV, tabloid news, autobiographic and activist videos.","Prerequisite: ARTS 1030, IHSS 1030, IHSS 1040, or permission of instructor",Fall term annually,"['ARTS-1030', 'IHSS-1030', 'IHSS-1040']",[],"Humanities, Arts and Social Sciences"
3D ANIMATION,STU,4,TF,12:20PM,2:10PM,Ruzanka,,19,0,19,ARTS,2021-08-28,2021-12-30,FALL 2021,52696,4070,01,ARTS-4070,3D Animation,"An intermediate hands-on studio course in 3D computer animation, acting, dialog, cinematography, and story building.",Prerequisite: ARTS 2230 or permission of instructor.,Fall term annually.,['ARTS-2230'],[],"Humanities, Arts and Social Sciences"
SCULPTURE II,,4,MR,2:30PM,4:20PM,Wille Kiel,,16,0,16,ARTS,2021-08-28,2021-12-30,FALL 2021,54700,4210,01,ARTS-4210,Sculpture II,An advanced studio course in sculpture for students who have taken Sculpture I. Students are encouraged to explore personal areas of interest and are required to develop a familiarity with the history of sculpture as well as mastering fabrication techniques.,Prerequisite: ARTS 2210.,Fall term annually.,['ARTS-2210'],[],"Humanities, Arts and Social Sciences"
PAINTING,STU,4,TR,6:55PM,8:45PM,Staff,,0,0,0,ARTS,2021-08-28,2021-12-30,FALL 2021,53484,4220,01,ARTS-4220,Painting,"A painting course in opaque media such as oil or acrylic with emphasis on color interaction, composition, and pictorial design. Using sources from observation and the history of painting, students are taught to see and convey effects of color on/in 2D pictorial space and to develop critical skills in looking at paintings.",Prerequisite: ARTS 1200.,Fall term annually,['ARTS-1200'],[],"Humanities, Arts and Social Sciences"
3D TECHNICAL DIRECTION,LEC,4,TF,2:30PM,4:20PM,Staff,,0,0,0,ARTS,2021-08-28,2021-12-30,FALL 2021,54811,4280,01,ARTS-4280,3D Technical Direction,"In 3D Animation, the technical director (or ""TD"") covers roles including character rigging, lighting setup, custom tools, and other parts of the pipeline that involve the technical work needed to support artistic creativity.  In this course we will focus on rigging, covering basic and intermediate rigging techniques for characters in Maya including bipeds, facial rigs, motion capture and game engine pipelines and basic scripting in MEL and Python.  We will emphasize an animator-friendly approach to rig design, utilizing both the technical capabilities of Maya and good UI and UX principles to produce rigs that are both powerful and easy to use.",ARTS 2230,Fall term,['ARTS-2230'],[],"Humanities, Arts and Social Sciences"
MUSIC AND SOUND II,LEC,4,TF,10:10AM,12:00PM,Goodheart,,19,0,19,ARTS,2021-08-28,2021-12-30,FALL 2021,53785,4380,01,ARTS-4380,Music and Sound II,"A continuation of studies in harmony, analysis, and ear-training. With an introduction to orchestration and 20th century techniques, the course will culminate with an original composition.",ARTS 2380.,Spring term annually.,['ARTS-2380'],[],"Humanities, Arts and Social Sciences"
COMPOSITION SEMINAR,,4,MR,2:30PM,4:20PM,Goodheart,,19,0,19,ARTS,2021-08-28,2021-12-30,FALL 2021,54701,4390,01,ARTS-4390,Composition Seminar,"This seminar builds on skills acquired in the Music and Sound sequence. Through a series of exercises, students investigate sound as a medium for artistic expression while addressing the basics of orchestration, notation, and the development of musical and sonic ideas. Acoustic, electronic, and non-traditional contemporary approaches to composition will be explored, including performance, intermedia, and sound installation. The course culminates in a final composition project to be performed in an end of semester concert.",Prerequisites: ARTS 4380 or permission of instructor.,Fall or spring term annually,['ARTS-4380'],[],"Humanities, Arts and Social Sciences"
HACTIVISM,,4,T,6:55PM,10:45PM,Vamos,,19,0,19,ARTS,2021-08-28,2021-12-30,FALL 2021,54269,4560,01,ARTS-4560,Hactivism,"This course explores the history, methods, and goals of hackers with special attention paid to their role in social movements. It broadly interprets the term ""hacktivism"" to include computer hacking, media hacking and ""reality hacking"" in the service of social change. Students will gain an understanding of how and why hackers have emerged as a major social force.","Junior or senior standing, or permission of instructor.",Upon availability of instructor.,[],[],"Humanities, Arts and Social Sciences"
CREATIVE SEMINAR I,,4,TF,10:10AM,12:00PM,Ruzanka,,19,0,19,ARTS,2021-08-28,2021-12-30,FALL 2021,54366,4840,01,ARTS-4840,Creative Seminar I,This course is for senior EMAC and EART majors and is the core creative forum for the development and presentation of the senior thesis. The course is the first part of a two-semester study provided in two seminar courses. The focus of the course is to develop a proposal for for a written thesis and a creative project that students will execute in the second seminar and exhibit in an exhibition.,Senior EMAC and EART majors only.,Fall term annually.,[],[],"Humanities, Arts and Social Sciences"
BIOPUNK: ARTS LAB PRACTICES,LEC,4,MR,10:10AM,12:00PM,High,,15,0,15,ARTS,2021-08-28,2021-12-30,FALL 2021,53529,4965,01,ARTS-4965,,,,,,,"Humanities, Arts and Social Sciences"
RETHINKING DOCUMENTARY,,4,MR,4:45PM,6:35PM,Miller,,10,0,10,ARTS,2021-08-28,2021-12-30,FALL 2021,54271,6050,01,ARTS-6050,Advanced Data Analytics & Policy Evaluation,"The course is designed to help students continue to develop as media-makers/filmmakers. Students will work on short video projects that are shot in the studio and in the field. Studio experimentations, including projection work, multi-camera production, generating ideas, and realizing a well-developed final project. Students write their own scripts, learn new technical skills and direct videos.",,spring term annually,[],[],"Humanities, Arts and Social Sciences"
PAINTING,STU,4,TR,6:55PM,8:45PM,Staff,,0,0,0,ARTS,2021-08-28,2021-12-30,FALL 2021,54272,6220,01,ARTS-6220,Painting,"A painting course in opaque media such as oil or acrylic with emphasis on color interaction, composition, and pictorial design. Using sources from observation and the history of painting, students are taught to see and convey effects of color on/in 2-D pictorial space and to develop critical skills in looking at paintings.",By portfolio review.,Fall term annually.,[],[],"Humanities, Arts and Social Sciences"
EXPERIMENTAL GAME DESIGN,STU,4,W,2:30PM,6:20PM,Ruiz,,26,0,26,ARTS,2021-08-28,2021-12-30,FALL 2021,52434,6400,01,ARTS-6400,Experimental Game Design,"Experimental Game Design is an upper level studio arts course focusing on the creation of innovative, workable game prototypes using a variety of interactive media. Games are considered as a new genre and are analyzed as cultural artifacts. The aesthetics of game design including character development, level design, game play experience, and delivery systems are covered. Flow, game theory, and game play gestalt are considered. Alternate gaming paradigms and emerging forms are encouraged.",CSCI 4520 or COGS 4520 or GSAS 4520 or graduate standing or permission of instructor.,Spring and fall terms annually.,"['CSCI-4520', 'COGS-4520', 'GSAS-4520']",[],"Humanities, Arts and Social Sciences"
HACTIVISM,,4,T,6:55PM,10:45PM,Vamos,,19,0,19,ARTS,2021-08-28,2021-12-30,FALL 2021,54270,6560,01,ARTS-6560,Hactivism,"This course explores the history, methods, and goals of hackers with special attention paid to their role in social movements. It broadly interprets the term ""hacktivism"" to include computer hacking, media hacking, and ""reality hacking"" in the service of social change. Students will gain an understanding of how and why hackers have emerged as a major social force. Graduate students will produce an ethnographic record and analysis of a publicly recognized hacking event or figure.",,Upon availability of instructor.,[],[],"Humanities, Arts and Social Sciences"
ARTS GRADUATE COLLOQUIUM,STU,3,W,11:30AM,2:20PM,Galloway,,15,0,15,ARTS,2021-08-28,2021-12-30,FALL 2021,53003,6900,01,ARTS-6900,Arts Graduate Colloquium,"This course provides a forum for interdisciplinary graduate discourse and community at Rensselaer. Students will curate a series of presentations by guest speakers, faculty, and graduate students. Related readings and writing assignments will be based on colloquium presentations. Arts Ph.D. students are required to take the colloquium each semester until the semester they take their qualifying examination and enroll  for dissertation credits.","Prerequisite: graduate standing in any graduate degree program, not just Arts.",Fall and spring terms annually.,[],[],"Humanities, Arts and Social Sciences"
BIOPUNK: ARTS LAB PRACTICES,LEC,4,MR,10:10AM,12:00PM,High,,4,0,4,ARTS,2021-08-28,2021-12-30,FALL 2021,53544,6965,01,ARTS-6965,,,,,,,"Humanities, Arts and Social Sciences"
DISSERTATION,LEC,1-16,,,,Staniszews,,10,0,10,ARTS,2021-08-28,2021-12-30,FALL 2021,51458,9990,01,ARTS-9990,Dissertation,"Active participation in research, under the supervision of a faculty adviser, leading to a doctoral dissertation. Grades of S or U are assigned by the adviser each term to reflect the student's research progress for the given semester, until the dissertation has been publicly defended, approved by the doctoral committee, and accepted by the Office of Graduate Education to be archived in a standard format in the library.",Must have passed Qualifying Exam or must be in a semester when taking Qualifying Exam.,Fall and spring terms annually.,[],[],"Humanities, Arts and Social Sciences"
DISSERTATION,,1-16,,,,Chang,,10,0,10,ARTS,2021-08-28,2021-12-30,FALL 2021,54360,9990,02,ARTS-9990,Dissertation,"Active participation in research, under the supervision of a faculty adviser, leading to a doctoral dissertation. Grades of S or U are assigned by the adviser each term to reflect the student's research progress for the given semester, until the dissertation has been publicly defended, approved by the doctoral committee, and accepted by the Office of Graduate Education to be archived in a standard format in the library.",Must have passed Qualifying Exam or must be in a semester when taking Qualifying Exam.,Fall and spring terms annually.,[],[],"Humanities, Arts and Social Sciences"
DISSERTATION,LEC,1-16,,,,Hamilton,,10,0,10,ARTS,2021-08-28,2021-12-30,FALL 2021,53601,9990,03,ARTS-9990,Dissertation,"Active participation in research, under the supervision of a faculty adviser, leading to a doctoral dissertation. Grades of S or U are assigned by the adviser each term to reflect the student's research progress for the given semester, until the dissertation has been publicly defended, approved by the doctoral committee, and accepted by the Office of Graduate Education to be archived in a standard format in the library.",Must have passed Qualifying Exam or must be in a semester when taking Qualifying Exam.,Fall and spring terms annually.,[],[],"Humanities, Arts and Social Sciences"
DISSERTATION,,1-16,,,,Goodheart,,10,2,8,ARTS,2021-08-28,2021-12-30,FALL 2021,54361,9990,04,ARTS-9990,Dissertation,"Active participation in research, under the supervision of a faculty adviser, leading to a doctoral dissertation. Grades of S or U are assigned by the adviser each term to reflect the student's research progress for the given semester, until the dissertation has been publicly defended, approved by the doctoral committee, and accepted by the Office of Graduate Education to be archived in a standard format in the library.",Must have passed Qualifying Exam or must be in a semester when taking Qualifying Exam.,Fall and spring terms annually.,[],[],"Humanities, Arts and Social Sciences"
DISSERTATION,LEC,1-16,,,,Simoni,,10,0,10,ARTS,2021-08-28,2021-12-30,FALL 2021,54362,9990,05,ARTS-9990,Dissertation,"Active participation in research, under the supervision of a faculty adviser, leading to a doctoral dissertation. Grades of S or U are assigned by the adviser each term to reflect the student's research progress for the given semester, until the dissertation has been publicly defended, approved by the doctoral committee, and accepted by the Office of Graduate Education to be archived in a standard format in the library.",Must have passed Qualifying Exam or must be in a semester when taking Qualifying Exam.,Fall and spring terms annually.,[],[],"Humanities, Arts and Social Sciences"
DISSERTATION,LEC,1-16,,,,Century,,10,1,9,ARTS,2021-08-28,2021-12-30,FALL 2021,52502,9990,06,ARTS-9990,Dissertation,"Active participation in research, under the supervision of a faculty adviser, leading to a doctoral dissertation. Grades of S or U are assigned by the adviser each term to reflect the student's research progress for the given semester, until the dissertation has been publicly defended, approved by the doctoral committee, and accepted by the Office of Graduate Education to be archived in a standard format in the library.",Must have passed Qualifying Exam or must be in a semester when taking Qualifying Exam.,Fall and spring terms annually.,[],[],"Humanities, Arts and Social Sciences"
DISSERTATION,LEC,1-16,,,,Nideffer,,10,0,10,ARTS,2021-08-28,2021-12-30,FALL 2021,52505,9990,07,ARTS-9990,Dissertation,"Active participation in research, under the supervision of a faculty adviser, leading to a doctoral dissertation. Grades of S or U are assigned by the adviser each term to reflect the student's research progress for the given semester, until the dissertation has been publicly defended, approved by the doctoral committee, and accepted by the Office of Graduate Education to be archived in a standard format in the library.",Must have passed Qualifying Exam or must be in a semester when taking Qualifying Exam.,Fall and spring terms annually.,[],[],"Humanities, Arts and Social Sciences"
DISSERTATION,LEC,1-16,,,,High,,10,4,6,ARTS,2021-08-28,2021-12-30,FALL 2021,52786,9990,08,ARTS-9990,Dissertation,"Active participation in research, under the supervision of a faculty adviser, leading to a doctoral dissertation. Grades of S or U are assigned by the adviser each term to reflect the student's research progress for the given semester, until the dissertation has been publicly defended, approved by the doctoral committee, and accepted by the Office of Graduate Education to be archived in a standard format in the library.",Must have passed Qualifying Exam or must be in a semester when taking Qualifying Exam.,Fall and spring terms annually.,[],[],"Humanities, Arts and Social Sciences"
